,User Id,Movie Titile,Movie Genre
2665,390,"Boot, Das (Boat, The) (1981)",Action|Drama|War
2666,390,Harold and Maude (1971),Comedy|Drama|Romance
2667,390,Glory (1989),Drama|War
2668,390,Manhattan (1979),Comedy|Drama|Romance
2669,390,"Graduate, The (1967)",Comedy|Drama|Romance
2670,17,Shall We Dance (1937),Comedy|Musical|Romance
2671,17,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
2672,17,Sleeper (1973),Comedy|Sci-Fi
2673,17,"Fish Called Wanda, A (1988)",Comedy|Crime
2674,17,Monty Python's Life of Brian (1979),Comedy
2675,17,Bonnie and Clyde (1967),Crime|Drama
2676,17,Dial M for Murder (1954),Crime|Mystery|Thriller
2677,17,Glengarry Glen Ross (1992),Drama
2678,17,Rebel Without a Cause (1955),Drama
2679,17,"Streetcar Named Desire, A (1951)",Drama
2680,234,Trainspotting (1996),Comedy|Crime|Drama
2681,234,"Godfather, The (1972)",Crime|Drama
2682,234,Good Will Hunting (1997),Drama|Romance
2683,234,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
2684,234,Ocean's Eleven (2001),Crime|Thriller
2685,234,No Man's Land (2001),Drama|War
2686,234,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
2687,234,Finding Nemo (2003),Adventure|Animation|Children|Comedy
2688,234,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
2689,234,Shutter Island (2010),Drama|Mystery|Thriller
2690,177,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
2691,177,Lawrence of Arabia (1962),Adventure|Drama|War
2692,177,Apocalypse Now (1979),Action|Drama|War
2693,177,"Good Morning, Vietnam (1987)",Comedy|Drama|War
2694,177,Modern Times (1936),Comedy|Drama|Romance
2695,177,"Hustler, The (1961)",Drama
2696,177,Dersu Uzala (1975),Adventure|Drama
2697,177,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
2698,177,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy
2699,177,True Grit (1969),Adventure|Drama|Western
2700,153,Benny & Joon (1993),Comedy|Romance
2701,153,Kolya (Kolja) (1996),Comedy|Drama
2702,153,Waiting for Guffman (1996),Comedy
2703,153,Donnie Brasco (1997),Crime|Drama
2704,153,Kama Sutra: A Tale of Love (1996),Romance
2705,153,Private Parts (1997),Comedy|Drama
2706,153,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
2707,153,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
2708,153,Serenity (2005),Action|Adventure|Sci-Fi
2709,153,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi
2710,460,Cool Hand Luke (1967),Drama
2711,460,Cyrano de Bergerac (1990),Comedy|Drama|Romance
2712,460,Young Frankenstein (1974),Comedy|Fantasy
2713,460,Night on Earth (1991),Comedy|Drama
2714,460,"Great Dictator, The (1940)",Comedy|Drama|War
2715,460,High Noon (1952),Drama|Western
2716,460,This Is Spinal Tap (1984),Comedy
2717,460,Indiana Jones and the Last Crusade (1989),Action|Adventure
2718,460,"Man Who Would Be King, The (1975)",Adventure|Drama
2719,460,Butch Cassidy and the Sundance Kid (1969),Action|Western
2720,411,Rear Window (1954),Mystery|Thriller
2721,411,Casablanca (1942),Drama|Romance
2722,411,Apocalypse Now (1979),Action|Drama|War
2723,411,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
2724,411,Goodfellas (1990),Crime|Drama
2725,411,"Godfather: Part II, The (1974)",Crime|Drama
2726,411,Full Metal Jacket (1987),Drama|War
2727,411,Amadeus (1984),Drama
2728,411,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
2729,411,Django Unchained (2012),Action|Drama|Western
2730,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
2731,260,"Fugitive, The (1993)",Thriller
2732,260,In the Name of the Father (1993),Drama
2733,260,Schindler's List (1993),Drama|War
2734,260,Blade Runner (1982),Action|Sci-Fi|Thriller
2735,260,Blazing Saddles (1974),Comedy|Western
2736,260,White Christmas (1954),Comedy|Musical|Romance
2737,260,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
2738,260,Blood Simple (1984),Crime|Drama|Film-Noir
2739,260,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
2740,214,"Shawshank Redemption, The (1994)",Crime|Drama
2741,214,His Girl Friday (1940),Comedy|Romance
2742,214,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
2743,214,Mr. Smith Goes to Washington (1939),Drama
2744,214,"African Queen, The (1951)",Adventure|Comedy|Romance|War
2745,214,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
2746,214,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
2747,214,Goodfellas (1990),Crime|Drama
2748,214,Snatch (2000),Comedy|Crime|Thriller
2749,214,Hero (Ying xiong) (2002),Action|Adventure|Drama
2750,74,"Big Lebowski, The (1998)",Comedy|Crime
2751,74,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
2752,74,"French Connection, The (1971)",Action|Crime|Thriller
2753,74,"Breakfast Club, The (1985)",Comedy|Drama
2754,74,"Green Mile, The (1999)",Crime|Drama
2755,74,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
2756,74,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
2757,74,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
2758,74,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
2759,74,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
2760,540,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
2761,540,"Shawshank Redemption, The (1994)",Crime|Drama
2762,540,Schindler's List (1993),Drama|War
2763,540,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
2764,540,Fargo (1996),Comedy|Crime|Drama|Thriller
2765,540,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
2766,540,Cool Hand Luke (1967),Drama
2767,540,Yojimbo (1961),Action|Adventure
2768,540,Little Big Man (1970),Western
2769,540,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
2770,555,"Boot, Das (Boat, The) (1981)",Action|Drama|War
2771,555,Harold and Maude (1971),Comedy|Drama|Romance
2772,555,Glory (1989),Drama|War
2773,555,Manhattan (1979),Comedy|Drama|Romance
2774,555,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
2775,555,"Graduate, The (1967)",Comedy|Drama|Romance
2776,555,Touch of Evil (1958),Crime|Film-Noir|Thriller
2777,555,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
2778,555,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
2779,555,"Great Escape, The (1963)",Action|Adventure|Drama|War
2780,483,Dazed and Confused (1993),Comedy
2781,483,Rear Window (1954),Mystery|Thriller
2782,483,Reservoir Dogs (1992),Crime|Mystery|Thriller
2783,483,"Streetcar Named Desire, A (1951)",Drama
2784,483,Lawrence of Arabia (1962),Adventure|Drama|War
2785,483,Apocalypse Now (1979),Action|Drama|War
2786,483,Goodfellas (1990),Crime|Drama
2787,483,Amadeus (1984),Drama
2788,483,Lifeboat (1944),Drama|War
2789,483,Say Anything... (1989),Comedy|Drama|Romance
2790,11,One Flew Over the Cuckoo's Nest (1975),Drama
2791,11,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
2792,11,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
2793,11,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
2794,11,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
2795,11,Lawrence of Arabia (1962),Adventure|Drama|War
2796,11,Apocalypse Now (1979),Action|Drama|War
2797,11,Goodfellas (1990),Crime|Drama
2798,11,"Godfather: Part II, The (1974)",Crime|Drama
2799,11,Amadeus (1984),Drama
2800,426,Good Will Hunting (1997),Drama|Romance
2801,426,"Matrix, The (1999)",Action|Sci-Fi|Thriller
2802,426,Go (1999),Comedy|Crime
2803,426,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
2804,426,Finding Forrester (2000),Drama
2805,426,Before Night Falls (2000),Drama
2806,426,State and Main (2000),Comedy|Drama
2807,426,Traffic (2000),Crime|Drama|Thriller
2808,426,Gettysburg (1993),Drama|War
2809,426,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
2810,49,Trainspotting (1996),Comedy|Crime|Drama
2811,49,Lone Star (1996),Drama|Mystery|Western
2812,49,Glory (1989),Drama|War
2813,49,Manhattan (1979),Comedy|Drama|Romance
2814,49,"Graduate, The (1967)",Comedy|Drama|Romance
2815,49,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
2816,49,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
2817,49,"Shining, The (1980)",Horror
2818,49,Unforgiven (1992),Drama|Western
2819,49,Back to the Future (1985),Adventure|Comedy|Sci-Fi
2820,396,One Flew Over the Cuckoo's Nest (1975),Drama
2821,396,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
2822,396,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
2823,396,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
2824,396,Brazil (1985),Fantasy|Sci-Fi
2825,396,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
2826,396,Lawrence of Arabia (1962),Adventure|Drama|War
2827,396,Apocalypse Now (1979),Action|Drama|War
2828,396,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
2829,396,Goodfellas (1990),Crime|Drama
2830,570,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
2831,570,Goodfellas (1990),Crime|Drama
2832,570,"Godfather: Part II, The (1974)",Crime|Drama
2833,570,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
2834,570,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2835,570,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama
2836,570,Little Big Man (1970),Western
2837,570,All the President's Men (1976),Drama|Thriller
2838,570,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
2839,570,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
2840,233,Glory (1989),Drama|War
2841,233,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
2842,233,Good Will Hunting (1997),Drama|Romance
2843,233,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
2844,233,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
2845,233,"Killing, The (1956)",Crime|Film-Noir
2846,233,Monty Python's And Now for Something Completely Different (1971),Comedy
2847,233,Airplane! (1980),Comedy
2848,233,Big (1988),Comedy|Drama|Fantasy|Romance
2849,233,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
2850,272,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
2851,272,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
2852,272,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance
2853,272,Forrest Gump (1994),Comedy|Drama|Romance|War
2854,272,Schindler's List (1993),Drama|War
2855,272,Searching for Bobby Fischer (1993),Drama
2856,272,Good Will Hunting (1997),Drama|Romance
2857,272,Crash (2004),Crime|Drama
2858,272,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
2859,272,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
2860,13,Casino (1995),Crime|Drama
2861,13,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
2862,13,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
2863,13,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
2864,13,Fargo (1996),Comedy|Crime|Drama|Thriller
2865,13,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
2866,13,Pi (1998),Drama|Sci-Fi|Thriller
2867,13,All Quiet on the Western Front (1930),Action|Drama|War
2868,13,Fight Club (1999),Action|Crime|Drama|Thriller
2869,13,Dancer in the Dark (2000),Drama|Musical
2870,429,Ran (1985),Drama|War
2871,429,Psycho (1960),Crime|Horror
2872,429,"Godfather: Part II, The (1974)",Crime|Drama
2873,429,Full Metal Jacket (1987),Drama|War
2874,429,Amadeus (1984),Drama
2875,429,"Boot, Das (Boat, The) (1981)",Action|Drama|War
2876,429,Harold and Maude (1971),Comedy|Drama|Romance
2877,429,Glory (1989),Drama|War
2878,429,Manhattan (1979),Comedy|Drama|Romance
2879,429,"Graduate, The (1967)",Comedy|Drama|Romance
2880,568,Fargo (1996),Comedy|Crime|Drama|Thriller
2881,568,"Godfather, The (1972)",Crime|Drama
2882,568,American History X (1998),Crime|Drama
2883,568,"Dirty Dozen, The (1967)",Action|Drama|War
2884,568,Goldfinger (1964),Action|Adventure|Thriller
2885,568,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2886,568,Fight Club (1999),Action|Crime|Drama|Thriller
2887,568,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
2888,568,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
2889,568,Shutter Island (2010),Drama|Mystery|Thriller
2890,546,"Shawshank Redemption, The (1994)",Crime|Drama
2891,546,Good Will Hunting (1997),Drama|Romance
2892,546,"Sweet Hereafter, The (1997)",Drama
2893,546,"Big Lebowski, The (1998)",Comedy|Crime
2894,546,Afterglow (1997),Drama|Romance
2895,546,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
2896,546,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
2897,546,Shakespeare in Love (1998),Comedy|Drama|Romance
2898,546,Miracle on 34th Street (1947),Comedy|Drama
2899,546,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
2900,533,Living in Oblivion (1995),Comedy
2901,533,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
2902,533,Stripes (1981),Comedy|War
2903,533,Boogie Nights (1997),Drama
2904,533,Witness (1985),Drama|Romance|Thriller
2905,533,Sliding Doors (1998),Drama|Romance
2906,533,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
2907,533,"Wings of the Dove, The (1997)",Drama|Romance
2908,533,Artemisia (1997),Drama
2909,533,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama
2910,97,Fight Club (1999),Action|Crime|Drama|Thriller
2911,97,Near Dark (1987),Horror|Western
2912,97,"Conversation, The (1974)",Drama|Mystery
2913,97,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
2914,97,"Dish, The (2001)",Comedy
2915,97,Memento (2000),Mystery|Thriller
2916,97,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
2917,97,Blow (2001),Crime|Drama
2918,97,Bridget Jones's Diary (2001),Comedy|Drama|Romance
2919,97,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
2920,15,Lone Star (1996),Drama|Mystery|Western
2921,15,One Flew Over the Cuckoo's Nest (1975),Drama
2922,15,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
2923,15,Brazil (1985),Fantasy|Sci-Fi
2924,15,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
2925,15,Lawrence of Arabia (1962),Adventure|Drama|War
2926,15,Apocalypse Now (1979),Action|Drama|War
2927,15,Goodfellas (1990),Crime|Drama
2928,15,"Godfather: Part II, The (1974)",Crime|Drama
2929,15,Full Metal Jacket (1987),Drama|War
2930,109,Deconstructing Harry (1997),Comedy|Drama
2931,109,Good Will Hunting (1997),Drama|Romance
2932,109,"Sweet Hereafter, The (1997)",Drama
2933,109,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
2934,109,Animal House (1978),Comedy
2935,109,Do the Right Thing (1989),Drama
2936,109,Creature Comforts (1989),Animation|Comedy
2937,109,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
2938,109,Up (2009),Adventure|Animation|Children|Drama
2939,109,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
2940,198,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
2941,198,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
2942,198,Cemetery Man (Dellamorte Dellamore) (1994),Horror
2943,198,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
2944,198,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
2945,198,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
2946,198,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
2947,198,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
2948,198,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
2949,198,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
2950,331,Once Were Warriors (1994),Crime|Drama
2951,331,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
2952,331,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama
2953,331,Forrest Gump (1994),Comedy|Drama|Romance|War
2954,331,Boogie Nights (1997),Drama
2955,331,Good Will Hunting (1997),Drama|Romance
2956,331,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance
2957,331,Monty Python Live at the Hollywood Bowl (1982),Comedy
2958,331,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary
2959,331,Eddie Izzard: Dress to Kill (1999),Comedy
2960,548,Bonnie and Clyde (1967),Crime|Drama
2961,548,Dial M for Murder (1954),Crime|Mystery|Thriller
2962,548,Reservoir Dogs (1992),Crime|Mystery|Thriller
2963,548,Platoon (1986),Drama|War
2964,548,Rebel Without a Cause (1955),Drama
2965,548,"Streetcar Named Desire, A (1951)",Drama
2966,548,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
2967,548,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
2968,548,Lawrence of Arabia (1962),Adventure|Drama|War
2969,548,Apocalypse Now (1979),Action|Drama|War
2970,209,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
2971,209,"Godfather, The (1972)",Crime|Drama
2972,209,"Few Good Men, A (1992)",Crime|Drama|Thriller
2973,209,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
2974,209,"Player, The (1992)",Comedy|Crime|Drama
2975,209,84 Charing Cross Road (1987),Drama|Romance
2976,209,"Bourne Identity, The (2002)",Action|Mystery|Thriller
2977,209,Old Boy (2003),Mystery|Thriller
2978,209,Frost/Nixon (2008),Drama
2979,209,Seven Pounds (2008),Drama
2980,386,Rear Window (1954),Mystery|Thriller
2981,386,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
2982,386,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
2983,386,"Beautiful Mind, A (2001)",Drama|Romance
2984,386,No Direction Home: Bob Dylan (2005),Documentary
2985,386,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
2986,386,"Departed, The (2006)",Crime|Drama|Thriller
2987,386,Jackass 3D (2010),Action|Comedy|Documentary
2988,386,Pride (2014),Comedy|Drama
2989,386,Creed (2015),Drama
2990,318,"Godfather, The (1972)",Crime|Drama
2991,318,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
2992,318,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
2993,318,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
2994,318,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
2995,318,Lawrence of Arabia (1962),Adventure|Drama|War
2996,318,Goodfellas (1990),Crime|Drama
2997,318,Alien (1979),Horror|Sci-Fi
2998,318,Psycho (1960),Crime|Horror
2999,318,"Godfather: Part II, The (1974)",Crime|Drama
3000,268,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3001,268,Glory (1989),Drama|War
3002,268,Manhattan (1979),Comedy|Drama|Romance
3003,268,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
3004,268,"Shining, The (1980)",Horror
3005,268,Unforgiven (1992),Drama|Western
3006,268,All Quiet on the Western Front (1930),Action|Drama|War
3007,268,On the Waterfront (1954),Crime|Drama
3008,268,"Green Mile, The (1999)",Crime|Drama
3009,268,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
3010,385,Simply Irresistible (1999),Comedy|Romance
3011,385,Office Space (1999),Comedy|Crime
3012,385,"Long Goodbye, The (1973)",Crime|Film-Noir
3013,385,Born Yesterday (1950),Comedy
3014,385,Never Cry Wolf (1983),Adventure|Drama
3015,385,Breaking Away (1979),Comedy|Drama
3016,385,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
3017,385,Dog Day Afternoon (1975),Crime|Drama
3018,385,American Graffiti (1973),Comedy|Drama
3019,385,"Searchers, The (1956)",Drama|Western
3020,478,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3021,478,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3022,478,Goodfellas (1990),Crime|Drama
3023,478,Kolya (Kolja) (1996),Comedy|Drama
3024,478,Waiting for Guffman (1996),Comedy
3025,478,Yojimbo (1961),Action|Adventure
3026,478,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
3027,478,Snatch (2000),Comedy|Crime|Thriller
3028,478,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
3029,478,Traffic (2000),Crime|Drama|Thriller
3030,300,Heartbreak Ridge (1986),Action|War
3031,300,Simply Irresistible (1999),Comedy|Romance
3032,300,October Sky (1999),Drama
3033,300,Office Space (1999),Comedy|Crime
3034,300,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
3035,300,Jules and Jim (Jules et Jim) (1961),Drama|Romance
3036,300,Ocean's Eleven (2001),Crime|Thriller
3037,300,No Man's Land (2001),Drama|War
3038,300,"Departed, The (2006)",Crime|Drama|Thriller
3039,300,"Grand Budapest Hotel, The (2014)",Comedy|Drama
3040,299,Trainspotting (1996),Comedy|Crime|Drama
3041,299,When Harry Met Sally... (1989),Comedy|Romance
3042,299,Cape Fear (1991),Thriller
3043,299,Airplane! (1980),Comedy
3044,299,Lost in Translation (2003),Comedy|Drama|Romance
3045,299,"Station Agent, The (2003)",Comedy|Drama
3046,299,Mystic River (2003),Crime|Drama|Mystery
3047,299,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
3048,299,Radio (2003),Drama
3049,299,Band of Brothers (2001),Action|Drama|War
3050,218,Glory (1989),Drama|War
3051,218,Manhattan (1979),Comedy|Drama|Romance
3052,218,"Shining, The (1980)",Horror
3053,218,Unforgiven (1992),Drama|Western
3054,218,Back to the Future (1985),Adventure|Comedy|Sci-Fi
3055,218,On the Waterfront (1954),Crime|Drama
3056,218,In the Heat of the Night (1967),Drama|Mystery
3057,218,"French Connection, The (1971)",Action|Crime|Thriller
3058,218,Rain Man (1988),Drama
3059,218,Lord of War (2005),Action|Crime|Drama|Thriller|War
3060,99,Forrest Gump (1994),Comedy|Drama|Romance|War
3061,99,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
3062,99,"Godfather, The (1972)",Crime|Drama
3063,99,Good Will Hunting (1997),Drama|Romance
3064,99,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
3065,99,Ocean's Eleven (2001),Crime|Thriller
3066,99,No Man's Land (2001),Drama|War
3067,99,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
3068,99,"Royal Tenenbaums, The (2001)",Comedy|Drama
3069,99,Arrival (2016),Sci-Fi
3070,180,Yojimbo (1961),Action|Adventure
3071,180,Little Big Man (1970),Western
3072,180,Snatch (2000),Comedy|Crime|Thriller
3073,180,Traffic (2000),Crime|Drama|Thriller
3074,180,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
3075,180,"Last King of Scotland, The (2006)",Drama|Thriller
3076,180,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
3077,180,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
3078,180,Enter the Void (2009),Drama
3079,180,Blended (2014),Comedy
3080,523,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3081,523,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
3082,523,"Shining, The (1980)",Horror
3083,523,Cool Hand Luke (1967),Drama
3084,523,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
3085,523,Shine (1996),Drama|Romance
3086,523,Office Space (1999),Comedy|Crime
3087,523,"Others, The (2001)",Drama|Horror|Mystery|Thriller
3088,523,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
3089,523,Dogville (2003),Drama|Mystery|Thriller
3090,490,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3091,490,Trainspotting (1996),Comedy|Crime|Drama
3092,490,"Godfather, The (1972)",Crime|Drama
3093,490,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
3094,490,Deliverance (1972),Adventure|Drama|Thriller
3095,490,"Others, The (2001)",Drama|Horror|Mystery|Thriller
3096,490,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
3097,490,Dogville (2003),Drama|Mystery|Thriller
3098,490,No Direction Home: Bob Dylan (2005),Documentary
3099,490,Inglourious Basterds (2009),Action|Drama|War
3100,417,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3101,417,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3102,417,Brazil (1985),Fantasy|Sci-Fi
3103,417,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
3104,417,12 Angry Men (1957),Drama
3105,417,Lawrence of Arabia (1962),Adventure|Drama|War
3106,417,Apocalypse Now (1979),Action|Drama|War
3107,417,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
3108,417,"Departed, The (2006)",Crime|Drama|Thriller
3109,417,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
3110,110,Ran (1985),Drama|War
3111,110,Psycho (1960),Crime|Horror
3112,110,"Godfather: Part II, The (1974)",Crime|Drama
3113,110,Amadeus (1984),Drama
3114,110,"Boot, Das (Boat, The) (1981)",Action|Drama|War
3115,110,Harold and Maude (1971),Comedy|Drama|Romance
3116,110,Glory (1989),Drama|War
3117,110,Manhattan (1979),Comedy|Drama|Romance
3118,110,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
3119,110,"Graduate, The (1967)",Comedy|Drama|Romance
3120,326,"Godfather: Part II, The (1974)",Crime|Drama
3121,326,Full Metal Jacket (1987),Drama|War
3122,326,Amadeus (1984),Drama
3123,326,"Boot, Das (Boat, The) (1981)",Action|Drama|War
